model,type,composition,similarity,compsim,layer,pearsoncor,spearman
sentence-transformers-paraphrase-multilingual-mpnet-base-v2,Transformer,Icm,F_ind,IcmF_ind,6,0.3613647705175922,0.38968464732170105
sentence-transformers-paraphrase-multilingual-mpnet-base-v2,Transformer,Icm,F_ind,IcmF_ind,7,0.35194903822284723,0.3751015067100525
sentence-transformers-paraphrase-multilingual-mpnet-base-v2,Transformer,Icm,F_ind,IcmF_ind,8,0.38994472756668086,0.43255436420440674
sentence-transformers-paraphrase-multilingual-mpnet-base-v2,Transformer,Icm,F_ind,IcmF_ind,9,0.4179304485389767,0.4695880115032196
sentence-transformers-paraphrase-multilingual-mpnet-base-v2,Transformer,Icm,F_ind,IcmF_ind,10,0.4532572383907236,0.5133556127548218
sentence-transformers-paraphrase-multilingual-mpnet-base-v2,Transformer,Icm,F_ind,IcmF_ind,11,0.3591848881227068,0.3711496591567993
sentence-transformers-paraphrase-multilingual-mpnet-base-v2,Transformer,Icm,F_ind,IcmF_ind,12,0.5799206813684644,0.6639643907546997
sentence-transformers-paraphrase-multilingual-mpnet-base-v2,Transformer,Icm,F_joint,IcmF_joint,0,0.4048333766389887,0.41662347316741943
sentence-transformers-paraphrase-multilingual-mpnet-base-v2,Transformer,Icm,F_joint,IcmF_joint,1,0.40959495363390236,0.4125879108905792
sentence-transformers-paraphrase-multilingual-mpnet-base-v2,Transformer,Icm,F_joint,IcmF_joint,2,0.39842253595267413,0.3976903557777405
sentence-transformers-paraphrase-multilingual-mpnet-base-v2,Transformer,Icm,F_joint,IcmF_joint,3,0.3821060645391704,0.37890565395355225
sentence-transformers-paraphrase-multilingual-mpnet-base-v2,Transformer,Icm,F_joint,IcmF_joint,4,0.4684007281039041,0.47499242424964905
sentence-transformers-paraphrase-multilingual-mpnet-base-v2,Transformer,Icm,F_joint,IcmF_joint,5,0.5219166642562236,0.5256328582763672
sentence-transformers-paraphrase-multilingual-mpnet-base-v2,Transformer,Icm,F_joint,IcmF_joint,6,0.5842803843372604,0.5875715017318726
sentence-transformers-paraphrase-multilingual-mpnet-base-v2,Transformer,Icm,F_joint,IcmF_joint,7,0.5667314100233763,0.567412257194519
sentence-transformers-paraphrase-multilingual-mpnet-base-v2,Transformer,Icm,F_joint,IcmF_joint,8,0.588368244570101,0.5893638730049133
sentence-transformers-paraphrase-multilingual-mpnet-base-v2,Transformer,Icm,F_joint,IcmF_joint,9,0.6001563040464701,0.6013473272323608
sentence-transformers-paraphrase-multilingual-mpnet-base-v2,Transformer,Icm,F_joint,IcmF_joint,10,0.6251279219229449,0.6233080625534058
sentence-transformers-paraphrase-multilingual-mpnet-base-v2,Transformer,Icm,F_joint,IcmF_joint,11,0.652609093960978,0.6468608379364014
sentence-transformers-paraphrase-multilingual-mpnet-base-v2,Transformer,Icm,F_joint,IcmF_joint,12,0.7652534244344931,0.7638828754425049
sentence-transformers-paraphrase-multilingual-mpnet-base-v2,Transformer,Icm,F_inf,IcmF_inf,0,0.3197296307886781,0.3127228021621704
sentence-transformers-paraphrase-multilingual-mpnet-base-v2,Transformer,Icm,F_inf,IcmF_inf,1,0.2786544122880701,0.2576628029346466
sentence-transformers-paraphrase-multilingual-mpnet-base-v2,Transformer,Icm,F_inf,IcmF_inf,2,0.2479352674436796,0.21930359303951263
sentence-transformers-paraphrase-multilingual-mpnet-base-v2,Transformer,Icm,F_inf,IcmF_inf,3,0.24345471334057128,0.21268774569034576
sentence-transformers-paraphrase-multilingual-mpnet-base-v2,Transformer,Icm,F_inf,IcmF_inf,4,0.2925989718017341,0.2783316373825073
sentence-transformers-paraphrase-multilingual-mpnet-base-v2,Transformer,Icm,F_inf,IcmF_inf,5,0.34668084074121636,0.35742756724357605
sentence-transformers-paraphrase-multilingual-mpnet-base-v2,Transformer,Icm,F_inf,IcmF_inf,6,0.37982193469908804,0.4109352231025696
sentence-transformers-paraphrase-multilingual-mpnet-base-v2,Transformer,Icm,F_inf,IcmF_inf,7,0.3663245918998983,0.3936801254749298
sentence-transformers-paraphrase-multilingual-mpnet-base-v2,Transformer,Icm,F_inf,IcmF_inf,8,0.4015727270186375,0.4471331834793091
sentence-transformers-paraphrase-multilingual-mpnet-base-v2,Transformer,Icm,F_inf,IcmF_inf,9,0.42912453324227645,0.48789751529693604
sentence-transformers-paraphrase-multilingual-mpnet-base-v2,Transformer,Icm,F_inf,IcmF_inf,10,0.45660590127144146,0.5259800553321838
sentence-transformers-paraphrase-multilingual-mpnet-base-v2,Transformer,Icm,F_inf,IcmF_inf,11,0.4220238063361747,0.46718230843544006
sentence-transformers-paraphrase-multilingual-mpnet-base-v2,Transformer,Icm,F_inf,IcmF_inf,12,0.5462649342212244,0.656453549861908
